Año,Entidad,Municipio,Delitos_Totales,Delitos_Automovil,Porcentaje_Delitos_Auto,Nivel_Riesgo
2019,Chiapas,Yajalón,68,7,10.29,ALTO
2019,Chiapas,Zinacantán,15,2,13.33,ALTO
2019,Chihuahua,Ahumada,83,2,2.41,BAJO
2019,Chihuahua,Aldama,477,15,3.14,BAJO
2019,Chihuahua,Allende,67,3,4.48,BAJO
2019,Chihuahua,Aquiles Serdán,46,1,2.17,BAJO
2019,Chihuahua,Ascensión,159,8,5.03,MEDIO
2019,Chihuahua,Bachíniva,34,0,0.00,BAJO
2019,Chihuahua,Balleza,71,1,1.41,BAJO
2019,Chihuahua,Batopilas de Manuel Gómez Morín,15,0,0.00,BAJO
2019,Chihuahua,Bocoyna,519,14,2.70,BAJO
2019,Chihuahua,Buenaventura,98,1,1.02,BAJO
2019,Chihuahua,Camargo,778,14,1.80,BAJO
2019,Chihuahua,Carichí,34,1,2.94,BAJO
2019,Chihuahua,Casas Grandes,102,3,2.94,BAJO
2019,Chihuahua,Chihuahua,15796,1150,7.28,MEDIO
2019,Chihuahua,Chínipas,22,0,0.00,BAJO
2019,Chihuahua,Coronado,13,1,7.69,MEDIO
2019,Chihuahua,Coyame del Sotol,6,0,0.00,BAJO
2019,Chihuahua,Cuauhtémoc,3351,96,2.86,BAJO
2019,Chihuahua,Cusihuiriachi,44,0,0.00,BAJO
2019,Chihuahua,Delicias,3236,187,5.78,MEDIO
2019,Chihuahua,Dr. Belisario Domínguez,20,1,5.00,MEDIO
2019,Chihuahua,El Tule,5,0,0.00,BAJO
2019,Chihuahua,Galeana,37,2,5.41,MEDIO
2019,Chihuahua,Gran Morelos,23,1,4.35,BAJO
2019,Chihuahua,Guachochi,379,10,2.64,BAJO
2019,Chihuahua,Guadalupe,28,1,3.57,BAJO
2019,Chihuahua,Guadalupe y Calvo,283,5,1.77,BAJO
2019,Chihuahua,Guazapares,48,0,0.00,BAJO
2019,Chihuahua,Guerrero,406,9,2.22,BAJO
2019,Chihuahua,Gómez Farías,69,0,0.00,BAJO
2019,Chihuahua,Hidalgo del Parral,2813,126,4.48,BAJO
2019,Chihuahua,Huejotitán,9,0,0.00,BAJO
2019,Chihuahua,Ignacio Zaragoza,19,0,0.00,BAJO
2019,Chihuahua,Janos,34,1,2.94,BAJO
2019,Chihuahua,Jiménez,753,17,2.26,BAJO
2019,Chihuahua,Julimes,50,0,0.00,BAJO
2019,Chihuahua,Juárez,37896,3282,8.66,MEDIO
2019,Chihuahua,La Cruz,19,1,5.26,MEDIO
2019,Chihuahua,López,33,5,15.15,ALTO
2019,Chihuahua,Madera,196,5,2.55,BAJO
2019,Chihuahua,Maguarichi,14,1,7.14,MEDIO
2019,Chihuahua,Manuel Benavides,6,0,0.00,BAJO
2019,Chihuahua,Matachí,17,0,0.00,BAJO
2019,Chihuahua,Matamoros,34,1,2.94,BAJO
2019,Chihuahua,Meoqui,977,22,2.25,BAJO
2019,Chihuahua,Morelos,15,0,0.00,BAJO
2019,Chihuahua,Moris,11,0,0.00,BAJO
2019,Chihuahua,Namiquipa,64,1,1.56,BAJO
2019,Chihuahua,Nonoava,18,0,0.00,BAJO
2019,Chihuahua,Nuevo Casas Grandes,918,15,1.63,BAJO
2019,Chihuahua,Ocampo,120,3,2.50,BAJO
2019,Chihuahua,Ojinaga,142,12,8.45,MEDIO
2019,Chihuahua,Praxedis G. Guerrero,21,0,0.00,BAJO
2019,Chihuahua,Riva Palacio,23,1,4.35,BAJO
2019,Chihuahua,Rosales,230,5,2.17,BAJO
2019,Chihuahua,Rosario,10,0,0.00,BAJO
2019,Chihuahua,San Francisco de Borja,19,0,0.00,BAJO
2019,Chihuahua,San Francisco de Conchos,13,0,0.00,BAJO
2019,Chihuahua,San Francisco del Oro,64,2,3.12,BAJO
2019,Chihuahua,Santa Bárbara,267,3,1.12,BAJO
2019,Chihuahua,Santa Isabel,138,7,5.07,MEDIO
2019,Chihuahua,Satevó,73,8,10.96,ALTO
2019,Chihuahua,Saucillo,396,8,2.02,BAJO
2019,Chihuahua,Temósachic,56,1,1.79,BAJO
2019,Chihuahua,Urique,61,0,0.00,BAJO
2019,Chihuahua,Uruachi,9,0,0.00,BAJO
2019,Chihuahua,Valle de Zaragoza,50,3,6.00,MEDIO
2019,Ciudad de México,Azcapotzalco,10822,988,9.13,MEDIO
2019,Ciudad de México,Benito Juárez,20601,2528,12.27,ALTO
2019,Ciudad de México,Coyoacán,15725,1652,10.51,ALTO
2019,Ciudad de México,Cuajimalpa de Morelos,3787,126,3.33,BAJO
2019,Ciudad de México,Cuauhtémoc,37018,2099,5.67,MEDIO
2019,Ciudad de México,Gustavo A. Madero,24228,2581,10.65,ALTO
2019,Ciudad de México,Iztacalco,10244,1037,10.12,ALTO
2019,Ciudad de México,Iztapalapa,38186,3453,9.04,MEDIO
2019,Ciudad de México,La Magdalena Contreras,4007,302,7.54,MEDIO
2019,Ciudad de México,Miguel Hidalgo,16214,1088,6.71,MEDIO
2019,Ciudad de México,Milpa Alta,1641,99,6.03,MEDIO
2019,Ciudad de México,No Especificado,0,0,0.00,BAJO
2019,Ciudad de México,Tlalpan,14533,1483,10.20,ALTO
2019,Ciudad de México,Tláhuac,6000,552,9.20,MEDIO
2019,Ciudad de México,Venustiano Carranza,14419,1058,7.34,MEDIO
2019,Ciudad de México,Xochimilco,7440,746,10.03,ALTO
2019,Ciudad de México,Álvaro Obregón,17974,1422,7.91,MEDIO
2019,Coahuila de Zaragoza,Abasolo,7,0,0.00,BAJO
2019,Coahuila de Zaragoza,Acuña,4221,17,0.40,BAJO
2019,Coahuila de Zaragoza,Allende,419,2,0.48,BAJO
2019,Coahuila de Zaragoza,Arteaga,465,7,1.51,BAJO
2019,Coahuila de Zaragoza,Candela,9,0,0.00,BAJO
2019,Coahuila de Zaragoza,Castaños,365,3,0.82,BAJO
2019,Coahuila de Zaragoza,Cuatro Ciénegas,304,1,0.33,BAJO
2019,Coahuila de Zaragoza,Escobedo,19,0,0.00,BAJO
2019,Coahuila de Zaragoza,Francisco I. Madero,599,12,2.00,BAJO
2019,Coahuila de Zaragoza,Frontera,1550,17,1.10,BAJO
2019,Coahuila de Zaragoza,General Cepeda,193,8,4.15,BAJO
2019,Coahuila de Zaragoza,Guerrero,15,0,0.00,BAJO
2019,Coahuila de Zaragoza,Hidalgo,8,0,0.00,BAJO
2019,Coahuila de Zaragoza,Jiménez,65,0,0.00,BAJO
2019,Coahuila de Zaragoza,Juárez,4,0,0.00,BAJO
2019,Coahuila de Zaragoza,Lamadrid,17,0,0.00,BAJO
2019,Coahuila de Zaragoza,Matamoros,1724,23,1.33,BAJO
2019,Coahuila de Zaragoza,Monclova,5301,53,1.00,BAJO
2019,Coahuila de Zaragoza,Morelos,73,0,0.00,BAJO
2019,Coahuila de Zaragoza,Múzquiz,1209,7,0.58,BAJO
2019,Coahuila de Zaragoza,Nadadores,52,1,1.92,BAJO
2019,Coahuila de Zaragoza,Nava,418,0,0.00,BAJO
2019,Coahuila de Zaragoza,Ocampo,76,0,0.00,BAJO
2019,Coahuila de Zaragoza,Parras,365,1,0.27,BAJO
2019,Coahuila de Zaragoza,Piedras Negras,4128,15,0.36,BAJO
2019,Coahuila de Zaragoza,Progreso,15,0,0.00,BAJO
2019,Coahuila de Zaragoza,Ramos Arizpe,1589,33,2.08,BAJO
2019,Coahuila de Zaragoza,Sabinas,1218,9,0.74,BAJO
2019,Coahuila de Zaragoza,Sacramento,13,0,0.00,BAJO
2019,Coahuila de Zaragoza,Saltillo,13086,325,2.48,BAJO
2019,Coahuila de Zaragoza,San Buenaventura,262,3,1.15,BAJO
2019,Coahuila de Zaragoza,San Juan de Sabinas,522,2,0.38,BAJO
2019,Coahuila de Zaragoza,San Pedro,1458,16,1.10,BAJO
2019,Coahuila de Zaragoza,Sierra Mojada,6,0,0.00,BAJO
2019,Coahuila de Zaragoza,Torreón,12874,315,2.45,BAJO
2019,Coahuila de Zaragoza,Viesca,112,1,0.89,BAJO
2019,Coahuila de Zaragoza,Villa Unión,74,0,0.00,BAJO
2019,Coahuila de Zaragoza,Zaragoza,102,0,0.00,BAJO
2019,Colima,Armería,465,16,3.44,BAJO
2019,Colima,Colima,9546,515,5.39,MEDIO
2019,Colima,Comala,430,2,0.47,BAJO
2019,Colima,Coquimatlán,640,7,1.09,BAJO
2019,Colima,Cuauhtémoc,795,6,0.75,BAJO
2019,Colima,Ixtlahuacán,177,1,0.56,BAJO
2019,Colima,Manzanillo,6522,294,4.51,BAJO
2019,Colima,Minatitlán,211,3,1.42,BAJO
2019,Colima,Tecomán,3541,150,4.24,BAJO
2019,Colima,Villa de Álvarez,4227,295,6.98,MEDIO
2019,Durango,Canatlán,172,2,1.16,BAJO
2019,Durango,Canelas,3,0,0.00,BAJO
2019,Durango,Coneto de Comonfort,2,0,0.00,BAJO
2019,Durango,Cuencamé,315,10,3.17,BAJO
2019,Durango,Durango,17631,556,3.15,BAJO
2019,Durango,El Oro,50,1,2.00,BAJO
2019,Durango,General Simón Bolívar,20,0,0.00,BAJO
2019,Durango,Guadalupe Victoria,316,5,1.58,BAJO
2019,Durango,Guanaceví,39,2,5.13,MEDIO
2019,Durango,Gómez Palacio,6776,252,3.72,BAJO
2019,Durango,Hidalgo,5,0,0.00,BAJO
2019,Durango,Indé,1,0,0.00,BAJO
2019,Durango,Lerdo,2002,74,3.70,BAJO
2019,Durango,Mapimí,217,6,2.76,BAJO
2019,Durango,Mezquital,104,4,3.85,BAJO
2019,Durango,Nazas,72,1,1.39,BAJO
2019,Durango,Nombre de Dios,219,5,2.28,BAJO
2019,Durango,Nuevo Ideal,153,0,0.00,BAJO
2019,Durango,Ocampo,25,6,24.00,ALTO
2019,Durango,Otáez,5,0,0.00,BAJO
2019,Durango,Peñón Blanco,58,0,0.00,BAJO
2019,Durango,Poanas,308,9,2.92,BAJO
2019,Durango,Pueblo Nuevo,408,17,4.17,BAJO
2019,Durango,Pánuco de Coronado,92,0,0.00,BAJO
2019,Durango,Rodeo,83,3,3.61,BAJO
2019,Durango,San Bernardo,0,0,0.00,BAJO
2019,Durango,San Dimas,38,0,0.00,BAJO
2019,Durango,San Juan de Guadalupe,6,0,0.00,BAJO
2019,Durango,San Juan del Río,107,2,1.87,BAJO
2019,Durango,San Luis del Cordero,5,0,0.00,BAJO
2019,Durango,San Pedro del Gallo,0,0,0.00,BAJO
2019,Durango,Santa Clara,25,1,4.00,BAJO
2019,Durango,Santiago Papasquiaro,642,9,1.40,BAJO
2019,Durango,Súchil,57,0,0.00,BAJO
2019,Durango,Tamazula,40,0,0.00,BAJO
2019,Durango,Tepehuanes,72,1,1.39,BAJO
2019,Durango,Tlahualilo,33,2,6.06,MEDIO
2019,Durango,Topia,10,0,0.00,BAJO
2019,Durango,Vicente Guerrero,227,6,2.64,BAJO
2019,Guanajuato,Abasolo,1203,48,3.99,BAJO
2019,Guanajuato,Acámbaro,1177,35,2.97,BAJO
2019,Guanajuato,Apaseo el Alto,987,43,4.36,BAJO
2019,Guanajuato,Apaseo el Grande,2351,197,8.38,MEDIO
2019,Guanajuato,Atarjea,37,0,0.00,BAJO
2019,Guanajuato,Celaya,19826,1458,7.35,MEDIO
2019,Guanajuato,Comonfort,1102,46,4.17,BAJO
2019,Guanajuato,Coroneo,160,6,3.75,BAJO
2019,Guanajuato,Cortazar,2363,174,7.36,MEDIO
2019,Guanajuato,Cuerámaro,453,13,2.87,BAJO
2019,Guanajuato,Doctor Mora,281,13,4.63,BAJO
2019,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,2431,50,2.06,BAJO
2019,Guanajuato,Guanajuato,7681,90,1.17,BAJO
2019,Guanajuato,Huanímaro,214,14,6.54,MEDIO
2019,Guanajuato,Irapuato,16308,272,1.67,BAJO
2019,Guanajuato,Jaral del Progreso,577,26,4.51,BAJO
2019,Guanajuato,Jerécuaro,358,9,2.51,BAJO
2019,Guanajuato,León,39129,854,2.18,BAJO
2019,Guanajuato,Manuel Doblado,279,13,4.66,BAJO
2019,Guanajuato,Moroleón,814,14,1.72,BAJO
